gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
NFATC4,316.58594283215893,0.7286344522085416,0.17432377736776156,2.566814417462467e-7,3.842872316620902e-6
MMP9,9.662453194682861,0.8001386511555353,0.7288470677708863,0.0010964023082333757,0.004637210241952905
PROCR,980.0604209222888,-0.33075042748321276,0.06469737932347888,2.5432721620439786e-8,5.129416626248127e-7
NINL,338.63620184774885,0.32723975343650974,0.10262308797262085,9.936522459163817e-5,6.174464087961037e-4
RIMS4,65.81486153991207,-0.4709685348449574,0.22406934198086634,5.267505392771023e-4,0.0025133922746974516
PABPC1L,375.1782013164604,0.34286432571843284,0.1428373070716617,7.966134545890418e-4,0.0035500595807727562
BMP7,932.8380666546325,1.2455268208192072,0.25203742303185767,1.168821236032486e-8,2.590489514961795e-7
NTSR1,3485.715255264996,-0.4519455478537145,0.17268269632118713,1.1757961348196504e-4,7.130536869151127e-4
ISM1,36.55015483226371,-0.47568531725402796,0.2539239270523356,9.873272092960237e-4,0.004245837813232185
TRIB3,721.7458874165536,0.3249720309895661,0.12535361826882666,6.249095300682526e-4,0.0029030841544927907
FERMT1,733.9769456266845,-0.6674435370392894,0.13964536826391438,1.1405665599649569e-8,2.5519047057979814e-7
HAO1,14.823642869188802,-0.6881360788034244,0.378776051467709,5.511000561876082e-4,0.0026056365014255367
NOP56,4046.1916409135947,-0.3009220498875525,0.05519604456547737,6.9342146466396995e-9,1.6289058632489064e-7
SNTA1,549.5517860659418,0.5632934198991447,0.13233621544128754,8.408597219848962e-8,1.4728607388316085e-6
FAM83D,1285.3905038877756,-0.3118191501253177,0.08418053193464511,2.0966467048928272e-5,1.65693260081752e-4
MAP1LC3A,181.07295286835569,0.6355327510617318,0.12085326106678825,7.29113249450063e-10,2.2426189228182986e-8
SYNDIG1,95.53083780117255,-0.8185945826921132,0.3282018156052037,7.994113980290092e-5,5.151113700307417e-4
USP14,3770.2685254002886,-0.3091067630318498,0.03897339139495558,2.86122065626919e-16,4.4560489739900047e-14
SMAD7,210.58881361306422,0.5769871807203439,0.15635990318965065,1.1039759355761147e-6,1.3635986227877155e-5
LIPG,5868.469225735631,0.698038682305149,0.1809179486408979,8.076661904612613e-7,1.0333542805357774e-5
ABCD1,465.8406564789862,0.37464210689608074,0.09024856248404055,1.0239885407621761e-6,1.2737154377515773e-5
RENBP,58.46915686023465,0.5696266748430389,0.3660870513608339,0.0014730579215202141,0.005943592951135291
KCND1,94.91665529034157,0.45534723210765127,0.11589506911194579,7.018028316738303e-7,9.106665788208765e-6
PCSK1N,101.04464519291872,0.6469527192638403,0.23424099674554136,3.9430271334112446e-5,2.807244431139685e-4
PGK1,13645.451628642226,0.6634499789965889,0.23618174912973813,3.379827992618148e-5,2.4697935610653736e-4
JADE3,421.6635340034231,-0.39599005188083664,0.15921262612944823,3.0991312536226136e-4,0.0016097695010538653
PCDH11X,113.52611928960442,0.5509225732685082,0.260641940323645,3.6104662128563303e-4,0.0018315688822531683
CENPI,1247.435002838385,-0.3927687293635538,0.1019960015792533,2.5813098623922916e-6,2.811954678800492e-5
BEX4,744.8157955903013,0.34045822421671645,0.06113388328819658,1.7366152231607822e-9,4.797951804419554e-8
NALCN,114.41052084593917,-0.3602222037612687,0.133531472482943,2.6673462363078387e-4,0.0014237275676443882
FLT1,24.22365197686976,2.0444312546704837,0.4190335395325016,6.858993442647256e-9,1.6193188866771566e-7
DGKH,381.3819892091615,-0.38930574532231627,0.1612551421127934,4.158122835305963e-4,0.0020619732416174777
HSF4,138.63581202080678,1.3799098850018667,0.34687183136338534,4.7674247719021793e-7,6.624655800168796e-6
ZNF423,120.40482546002113,1.434356234440363,0.27206308607740126,1.183492705174561e-9,3.423883199109519e-8
CYB5B,2824.652916191064,-0.336714115957101,0.050624654617768536,2.2328192158602113e-12,1.3887548558731802e-10
NDRG4,1290.4359354864107,0.43267040610158697,0.21105460625980274,7.867818694746023e-4,0.0035095691732203588
HAS3,987.7781657989732,0.3132240281372673,0.12034807254280322,7.350461548838203e-4,0.003313340234562508
COTL1,2974.77304631323,-0.33016907793238187,0.1105119504425758,1.8017753945625677e-4,0.001016685252615281
CLCN7,1148.8912302627332,0.42961294341146483,0.11482083485061048,2.216775012062206e-6,2.4740260569402552e-5
HAGHL,173.74092429770698,0.48399990373829394,0.11820087199693137,2.4450487483015036e-7,3.672255130693684e-6
SLC7A5,1608.782063737946,0.49785653801518276,0.2241457647444936,3.186017470726216e-4,0.0016470228726368627
METRN,523.2337382647391,0.4906050399937578,0.12646902428591747,6.183685241458788e-7,8.23596870178445e-6
RHBDL1,12.911959359871776,1.2592680391527138,0.4725741331834133,2.4643543023276675e-5,1.8980771434949268e-4
SYT17,501.8862031873835,0.4093591871738991,0.17295260949347555,3.839436927626318e-4,0.0019310712698335719
AQP9,17.294579138502584,1.807828183709386,0.4833524222901719,6.661077502221318e-7,8.73176343327396e-6
RASL12,91.86182554062316,0.635746086800834,0.40898792942902495,0.0011561606310677608,0.004840651183100429
HOMER2,2662.954918744541,0.7046014320227744,0.12827777983356434,4.2180751895677137e-10,1.4044996586395516e-8
BMF,56.46040142131355,0.5404980250053831,0.40283598635296736,0.0025661674161578988,0.00940528338040426
MYEF2,1334.624367295839,-0.43468243449148986,0.1446533052301379,3.6128226263671784e-5,2.611665634360053e-4
RP1,33.97983148053676,-0.5242674677444648,0.2646196430822648,5.845581837950737e-4,0.0027463535570112644
EYA1,137.1358880570402,0.6074110849908346,0.2994455867462869,3.9550179513659023e-4,0.0019821421170530284
CPQ,258.50772815338013,0.32575912604788565,0.07205653948825705,5.167023870591927e-7,7.074750967730772e-6
SFRP1,6.742624621544539,-1.081159612123004,0.7811911188606255,3.466077017135385e-4,0.0017697676429626532
POP1,1203.539805901533,-0.3352581625690744,0.06605103254707974,2.8168455836551792e-8,5.632893194057199e-7
NDRG1,15574.262162472787,1.4988145158820145,0.18978064406133566,1.9048930707019398e-17,4.268774662249204e-15
SQLE,6596.03555910231,-0.5320978159742451,0.07513175811907401,3.003817811483034e-15,3.6876434663058673e-13
BNIP3L,2364.2386087843224,0.7039073952493421,0.33669739018827455,2.7112269310585434e-4,0.0014444189363277174
MAN2B1,1131.1823473228073,0.33212693509888,0.05472252538409537,1.054667001725254e-10,4.1591588632282504e-9
NUCB1,3774.7223584992516,0.3462368671930578,0.056473968552999444,5.4073742272470575e-11,2.3417579552231275e-9
GYS1,1694.5606668735736,0.331081609156443,0.06180109326673159,6.817098285763466e-9,1.614828751651151e-7
ECH1,833.251118140872,0.5749791394346189,0.09814209326305764,1.3634139352793563e-11,7.050797779587528e-10
RELB,251.49364241553272,0.3098704149064902,0.13112253500034077,0.0014406955308752174,0.005844752731292045
FCGRT,688.5127373098476,0.5528623121344214,0.07372991429750847,1.3333974189314837e-16,2.3828993367689475e-14
ERCC2,561.8835077331784,-0.3795150707669273,0.11862479642523832,3.879030833087898e-5,2.771465450482538e-4
DMPK,651.4726977615417,0.4108626717379446,0.08817079236495699,4.728664836178416e-8,8.830593936133185e-7
TBC1D17,479.57624306757305,0.3999457078066377,0.09962724727547786,1.13788350888988e-6,1.4018009928889464e-5
TNNT1,133.23291062419324,0.40485697263912435,0.17186298522684673,4.1563930765201897e-4,0.0020618753869950856
OLFM2,1590.6426599622928,1.196090957139164,0.10636686718628205,6.207566782668923e-31,8.763842783771986e-28
GPI,7225.218460861209,0.30478131243765494,0.07669837364695321,8.189025564969745e-6,7.474930318086487e-5
PLD3,3355.409005463841,0.6257717395094868,0.0772775248174,2.7345505109134457e-18,7.149330391310376e-16
CLIP3,1576.4309672542668,0.3371365574270891,0.07261498129680947,2.3399695528104976e-7,3.525687315536671e-6
APLP1,1265.9822879071648,0.44643336599649053,0.16758668014542313,1.0531408252417973e-4,6.484187601728606e-4
BBC3,90.29104190824631,0.6705554909265415,0.232436102583928,2.6355693547705622e-5,2.0080392957717643e-4
ICAM5,107.68919236641202,0.515217780993937,0.23834416499513023,3.546798605356027e-4,0.0018051082447879015
RABAC1,298.1461965869939,0.3574297625470195,0.09769458107847848,1.0690505366717979e-5,9.364186924250116e-5
MEIS3,774.4299555763001,0.3834007731075897,0.13867043078954178,1.5494343958669338e-4,9.016692465504772e-4
PTPRS,2554.760390903393,0.41834298716227014,0.07220528898829454,8.286135157136819e-11,3.4106022200716505e-9
MEGF8,1855.3008798929409,0.3738063220831987,0.08512905041005074,3.5796651857635435e-7,5.115153147025274e-6
PLA2G4C,29.26684336547885,0.75841344793277,0.43140843592311295,5.140340933296244e-4,0.0024617141552332558
DBP,66.1306286703995,0.6308984816563469,0.22431359107939397,3.325690660333965e-5,2.436538699667614e-4
CAPS,276.2673068469437,0.7781259623850914,0.13358185609075082,1.4375251474347773e-10,5.529967311031114e-9
DNASE2,1051.3246032603097,0.4259106048574868,0.12435925325507916,8.374373432129523e-6,7.612968713123284e-5
RAB3A,149.28988337805265,0.6781117264062066,0.16585382415086958,2.8478770689698374e-7,4.20568289327575e-6
ISYNA1,78.28505407223957,0.7923163743317121,0.1617284600614621,1.6895359036299827e-8,3.5977176300826687e-7
CRTC1,323.0502245484863,0.3253550225896543,0.08782436228545444,1.638177348329348e-5,1.3505932474799627e-4
MAG,81.49718094281651,-2.5412926581981368,0.5037610459670969,1.7158361648417636e-9,4.749838230438435e-8
PBX4,24.51954639803526,0.6308210646027959,0.2706311888325931,1.5673136486624148e-4,9.102153061215949e-4
RASA4,640.2249253845628,0.4079728106879344,0.09477398692919203,2.703186661820977e-7,4.0129957194099425e-6
HBP1,739.5955813521801,0.6277076687233278,0.13021074528800353,6.813253847687492e-9,1.614828751651151e-7
DLX5,655.4139727307631,1.0898494357400639,0.10081090686157869,1.6188846814779406e-28,2.0777649030095967e-25
PTN,14866.771815375108,0.3097252759423537,0.08755821849260108,4.048008389191738e-5,2.8718483637491936e-4
TSPAN12,45.032486256461574,-0.8784368321943812,0.25982230803012296,6.546716036052483e-6,6.186515193908229e-5
HOXA13,51.81807455901193,0.7885104371111018,0.44837211507037017,4.711115661303835e-4,0.0022816991734575486
CPED1,334.11334382224686,-1.3355649165818226,0.2474425038854563,8.06136477113191e-10,2.442282142464384e-8
GRB10,5407.5385723391655,0.5462614729528481,0.06404314004934349,2.6361836500734212e-20,1.005882183019907e-17
NPTX2,1369.659122199645,1.2460796314540137,0.1928872766320262,1.9558539780223587e-12,1.2551248391690754e-10
PTPRZ1,35779.395365757635,0.6960014804953093,0.1727871842885476,4.027292600998674e-7,5.7028402147341305e-6
TFR2,39.27816485201035,0.7525728620597506,0.26859444864236354,3.538508378252992e-5,2.568465875793097e-4
SERPINE1,37389.15858867373,-1.0136424341191859,0.17163854313093907,1.700170205941433e-10,6.350000785047923e-9
MEST,530.222933629192,-0.600983938754185,0.14728926617483798,2.0724505951936895e-7,3.1941984173520205e-6
AHR,2775.349114867595,0.3131746361316753,0.10470891485065666,2.3909837305255993e-4,0.0012973062378001696
PRKAG2,272.84629344907563,-0.6973608450640533,0.0887652653562161,6.895983486103436e-17,1.3156418223893013e-14
ECM2,87.86687577203384,0.4190303957680437,0.16967488242239057,2.549938794969373e-4,0.0013710976993297763
AMBP,27.984908468861356,1.324257425948133,0.3102746114411487,1.7857879482536812e-7,2.7981969204711955e-6
PLGRKT,154.5978409421768,-0.35503921523049436,0.08776359894480397,2.3729239519035236e-6,2.6193072989033577e-5
CA9,236.76952461495563,5.1201867610238185,0.8921978211863315,6.955865211884521e-13,5.0103522990502886e-11
NPDC1,326.9613397342681,0.30175306494161924,0.0817799729109741,2.638721413972454e-5,2.0093564683097684e-4
PTGDS,62.041547164148746,1.6517952445350315,0.18738644320923648,7.662358541272704e-21,3.1816817025202365e-18
ABCA2,1741.4972933314737,0.5655621341930082,0.08105019413311547,7.075405834790761e-15,8.12118533134764e-13
EXOSC3,691.7531623238733,-0.34129198453863074,0.0468198818291429,2.2245091940089817e-14,2.275769623262232e-12
UNC5B,435.27892836004986,0.5936572724988021,0.2878848503450463,3.7238150935238516e-4,0.0018823065338478245
SPOCK2,3384.2451782758794,1.4133135984295373,0.20727016650866018,8.12746080970082e-14,7.450876085152999e-12
ACTA2,383.4752801148371,-0.38975397157489056,0.20661248917104963,0.0017337878670208244,0.006797449904637601
LZTS2,869.4714535070264,0.41883372635266203,0.10326999138503648,6.824529352690144e-7,8.896464025972248e-6
LHPP,65.49300448515469,0.37571161721543683,0.18516771810398544,0.0013852413143355742,0.0056441087664616555
BCCIP,2198.1566017653504,-0.44408299359927245,0.057226859484851754,5.151981332026055e-17,1.0244460907823076e-14
MAP3K8,53.71246097276521,0.9249469015239113,0.3286211315962502,3.098358611658452e-5,2.3022435199681067e-4
EBF3,379.27382814898203,0.7195513765950926,0.1343094142424025,1.0081095555425839e-9,2.971292422787098e-8
RAPGEFL1,110.4859412894097,0.3055406560774162,0.11763257709340671,8.450803550543519e-4,0.003729554377198293
SEPTIN4,2124.3350002985603,0.31561853642887056,0.10949196074571821,3.185718877720165e-4,0.0016470228726368627
KPNB1,13956.76255979922,-0.36084292781847077,0.05964163572701092,6.510722806498508e-11,2.7729988529113353e-9
HOXB6,191.60784407306969,-0.5491986114127804,0.11437492713914177,5.3810328533758805e-9,1.3098176176544944e-7
RAI1,1496.6263900180518,0.3561324313345384,0.08112247844986098,5.162785933151993e-7,7.074750967730772e-6
C1QBP,2190.7089714420144,-0.31665136350317125,0.0777092638618578,4.371376895914028e-6,4.4082213583224466e-5
CPD,6716.854322399673,0.5026113918755561,0.17341822780592034,3.1216044492065686e-5,2.3146434671165092e-4
ALDH3A1,170.81745886640368,2.1055443648292385,0.3372303103352811,4.4596659669724765e-12,2.580391972201534e-10
LGALS3BP,6395.326326122999,0.44808380362656824,0.050632529845528414,4.600281573912799e-21,2.1648925086833634e-18
CCL7,26.36352716249931,0.8076038512965067,0.5734488456827285,8.154811274974504e-4,0.0036181529094937164
DHX58,110.28115639791838,0.7118453387161716,0.18730055907069895,1.0741506972975961e-6,1.3314187484150538e-5
NAGLU,579.8582595918707,0.3984788416328695,0.13466118193641696,6.654475878023182e-5,4.39008833859492e-4
CNTNAP1,1551.0376025360106,0.5508774354205377,0.10047111906050481,1.205824741512077e-10,4.689761350046144e-9
HDAC5,504.3485352923834,0.5353459146029523,0.1182742891101752,2.262103170572469e-8,4.635177440078682e-7
ABCC3,556.0573157942982,0.9123501136548072,0.1841197071745691,2.1031659672730987e-8,4.366543694994354e-7
SMURF2,1801.9840795928483,-0.4833050435290784,0.16981492254129582,4.217563670151449e-5,2.9688307119902217e-4
SLC16A6,178.6561051756667,1.4789749462119506,0.4601853296072765,4.491198819792058e-6,4.516080985661637e-5
EFNB3,254.69652273236932,1.0240761948265715,0.21172093126305486,3.5568329158997554e-8,6.926257531954861e-7
MAP2K6,299.99773454465605,0.48377231569422613,0.20923111039110345,2.5716830317117377e-4,0.0013815457017392052
WSB1,2058.5297412534374,0.4717447644448979,0.28687208226651645,0.0018347382934842803,0.0071181190512259055
TMEM97,2277.387468087874,-0.6225001288798944,0.07984094239066722,2.895827694896509e-17,6.1944386964468056e-15
UNC119,363.89126858313426,0.3422370898323502,0.07870191487362874,8.228412040414482e-7,1.049401275398118e-5
ALDOC,479.18983537042186,1.347042460133374,0.23315924241393207,8.835028277086234e-11,3.5946089111211368e-9
MANBA,444.53900399090264,0.5696294303181538,0.09082353802535549,9.494880894935458e-13,6.538962364619454e-11
GAB1,723.4452163114258,0.36891827695850216,0.12718212595010742,1.2469701393172345e-4,7.500947774555057e-4
SOD3,370.8896381285579,0.8065375726521877,0.2148117981688468,1.7566170406155819e-6,2.041145627935044e-5
TRIM2,2566.9695369547544,0.40702210614868717,0.11457969400558055,6.72299725636998e-6,6.331906288554461e-5
STIM2,1317.7218422619028,0.305718857836708,0.11168940601951677,5.736993036547653e-4,0.002700729166054677
GLRB,172.23949247768687,-0.5325495080846709,0.1516270735220729,2.461047082969753e-6,2.705652429486501e-5
HGFAC,12.628395387433596,0.7656314984524821,0.4196485150393484,4.380550945404465e-4,0.0021499535221253746
PPARGC1A,563.6335943564053,0.43514974306796,0.21001736306845142,7.259072283663878e-4,0.0032784255438505
CRYAB,252.5178595446317,1.4851708774711019,0.1942669805275335,1.4551719470366074e-16,2.5680146935328526e-14
ZBTB16,119.94586423240997,0.6078808992630023,0.43735646254837734,0.0017606701237984452,0.006887542479297991
SC5D,2416.006469174691,-0.3421308831072372,0.051462247894719745,2.041580833706435e-12,1.2955492630204637e-10
HSPA8,37959.89092002474,-0.3073782961021528,0.06766066495269074,6.505832125940222e-7,8.576035289824842e-6
UNC93B1,340.4354881566908,0.3250648030952873,0.06744008230949895,1.251090669214255e-7,2.0731101018740438e-6
CPT1A,2308.3988338496642,0.5407692492995035,0.13939954713994368,4.901403824153664e-7,6.797447857505051e-6
CCND1,14289.615014430521,-1.1521830256607528,0.27236945494899195,3.165976975174127e-7,4.603219663801064e-6
CCDC86,1761.5276696150795,-0.39295211034998445,0.06464058426169379,2.5976433295401263e-11,1.25165626370128e-9
SLC15A3,222.47942179426684,0.4258202367819902,0.23294203196049115,0.0015106919665615964,0.006076338798836643
ACCS,66.48561095727163,0.9023489089484786,0.13194147012769578,5.901570139524454e-13,4.362218179571007e-11
MDK,4103.671354844755,0.3691848053193318,0.09166801970260059,1.936364623676683e-6,2.2082064424125536e-5
SLC22A18,129.3872124247864,1.0041959454752785,0.1312566821792399,1.4924727931547984e-15,1.9155209903417677e-13
TCIRG1,572.9972573341123,0.3527539785623132,0.11541584144113329,9.823692939046174e-5,6.115118911527949e-4
CLEC2B,1337.6546758151833,0.7257433860504585,0.23512578933250494,1.425066345260994e-5,1.1975646822853996e-4
MVK,648.1645176454061,-0.4475298586853383,0.07875594569182234,8.891129177377217e-11,3.598036659842977e-9
TNS2,417.8819623336601,0.3840361723198729,0.13087540383185403,8.887897909463039e-5,5.642056775440611e-4
WNT5B,71.94233202887409,-0.6077005805869877,0.2722514681394433,2.1949506750645306e-4,0.0012038971884444848
FOXM1,5877.994464686397,-0.352614570639203,0.06521524062754393,3.3472121049332617e-9,8.65493415704172e-8
RAD51AP1,603.1181198784285,-0.310649322949466,0.09166365448467903,6.755379638068738e-5,4.450417626236792e-4
MGP,66.29136430851838,1.7290033390787034,0.4690925321902393,8.472796607965546e-7,1.0786198603359564e-5
SLC38A1,14133.543012960195,0.4838041245713577,0.19045201820855523,1.2204485162823442e-4,7.364997600635642e-4
ING4,253.63190370109228,0.502538019195314,0.11535997382737266,6.079148953380078e-8,1.104574323343886e-6
ENO2,5187.411059681293,1.2637585632826978,0.2593005441669553,1.5180866671641225e-8,3.267126153509616e-7
LPCAT3,830.8234909664642,0.3387862179466083,0.1222183461580343,2.998849064326354e-4,0.0015651663988968376
SLCO1B3,16.575720831701698,-1.063346053188964,0.5856127020922084,2.0342702002508467e-4,0.0011280371833127043
